what,kind,bundleId,bundleVersion,description,time
ws,sysinfo,,,"gtk",1300675570560
locale,sysinfo,,,"en_US",1300675570560
processors,sysinfo,,,"2",1300675570560
java.runtime.name,sysinfo,,,"Java(TM) SE Runtime Environment",1300675570560
java.runtime.version,sysinfo,,,"1.6.0_20-b02",1300675570560
java.specification.name,sysinfo,,,"Java Platform API Specification",1300675570560
java.specification.vendor,sysinfo,,,"Sun Microsystems Inc.",1300675570560
java.specification.version,sysinfo,,,"1.6",1300675570560
java.vendor,sysinfo,,,"Sun Microsystems Inc.",1300675570560
java.version,sysinfo,,,"1.6.0_20",1300675570560
java.vm.info,sysinfo,,,"mixed mode, sharing",1300675570560
java.vm.name,sysinfo,,,"Java HotSpot(TM) Client VM",1300675570560
java.vm.specification.name,sysinfo,,,"Java Virtual Machine Specification",1300675570560
java.vm.specification.vendor,sysinfo,,,"Sun Microsystems Inc.",1300675570560
java.vm.specification.version,sysinfo,,,"1.0",1300675570560
java.vm.vendor,sysinfo,,,"Sun Microsystems Inc.",1300675570560
java.vm.version,sysinfo,,,"16.3-b01",1300675570560
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1300675574978
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1300675585079
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1300675587131
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1300675592122
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1300675604829
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1300675715440
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1300675729828
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1300675735207
started,bundle,org.eclipse.core.variables,3.2.200.v20090521,"org.eclipse.core.variables",1300675747961
started,bundle,org.jboss.ide.eclipse.archives.core,3.1.0.v201003050540R-H56-GA,"org.jboss.ide.eclipse.archives.core",1300675747990
started,bundle,org.jboss.ide.eclipse.archives.webtools,2.1.0.v201003050540R-H56-GA,"org.jboss.ide.eclipse.archives.webtools",1300675748027
started,bundle,org.jboss.ide.eclipse.as.wtp.core,2.1.0.v201003050540R-H56-GA,"org.jboss.ide.eclipse.as.wtp.core",1300675748043
started,bundle,org.jboss.tools.bpel.runtimes,0.4.0.v201003031622,"org.jboss.tools.bpel.runtimes",1300675748053
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.file.save",1300675748060
started,bundle,org.jboss.tools.esb.project.core,1.3.0.v201003050540R-H56-GA,"org.jboss.tools.esb.project.core",1300675748066
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1300675755643
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1300675760816
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.file.save",1300675768599
opened,view,org.eclipse.ui.console,3.4.0.v20090513,"org.eclipse.ui.console.ConsoleView",1300675769173
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1300675770453
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1300675921909
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.edit.paste",1300675932390
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.file.save",1300675933893
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1300675941735
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1300680715921
closed,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1300680724315
started,bundle,org.eclipse.wst.sse.ui,1.1.102.v200910200227,"org.eclipse.wst.sse.ui",1300680726536
stopped,bundle,org.eclipse.jst.ws.axis.creation.ui,1.0.406.v200903031852,"org.eclipse.jst.ws.axis.creation.ui",1300680726995
stopped,bundle,org.eclipse.jst.ws.axis.consumption.ui,1.0.405.v200901261650,"org.eclipse.jst.ws.axis.consumption.ui",1300680727010
stopped,bundle,org.eclipse.jst.ws.axis.consumption.core,1.0.306.v200810082309,"org.eclipse.jst.ws.axis.consumption.core",1300680727018
stopped,bundle,org.eclipse.jst.ws.axis2.creation.ui,1.0.103.v200807162242,"org.eclipse.jst.ws.axis2.creation.ui",1300680727030
stopped,bundle,org.eclipse.jst.ws.axis2.consumption.ui,1.0.102.v200807232000,"org.eclipse.jst.ws.axis2.consumption.ui",1300680727081
stopped,bundle,org.eclipse.jst.ws.axis2.creation.core,1.0.105.v200901220134,"org.eclipse.jst.ws.axis2.creation.core",1300680727113
stopped,bundle,org.eclipse.jst.ws.axis2.consumption.core,1.0.104.v200810151442,"org.eclipse.jst.ws.axis2.consumption.core",1300680727224
stopped,bundle,org.eclipse.jst.ws.axis2.ui,1.0.302.v200905260749,"org.eclipse.jst.ws.axis2.ui",1300680727224
stopped,bundle,org.eclipse.jst.ws.axis2.core,1.0.104.v200810151442,"org.eclipse.jst.ws.axis2.core",1300680727243
stopped,bundle,org.jboss.tools.ws.creation.ui,1.1.0.v201003050540R-H56-GA,"org.jboss.tools.ws.creation.ui",1300680727260
stopped,bundle,org.eclipse.jst.ws.creation.ui,1.0.409.v200911241856,"org.eclipse.jst.ws.creation.ui",1300680727290
stopped,bundle,org.jboss.tools.esb.ui,1.3.0.v201003050540R-H56-GA,"org.jboss.tools.esb.ui",1300680727290
stopped,bundle,org.jboss.tools.esb.core,1.3.0.v201003050540R-H56-GA,"org.jboss.tools.esb.core",1300680727295
stopped,bundle,org.jboss.tools.esb.project.ui,1.3.0.v201003050540R-H56-GA,"org.jboss.tools.esb.project.ui",1300680727304
stopped,bundle,org.jboss.tools.esb.project.core,1.3.0.v201003050540R-H56-GA,"org.jboss.tools.esb.project.core",1300680727304
stopped,bundle,org.jboss.tools.ws.ui,1.1.0.v201003050540R-H56-GA,"org.jboss.tools.ws.ui",1300680727304
stopped,bundle,org.jboss.tools.ws.creation.core,1.1.0.v201003050540R-H56-GA,"org.jboss.tools.ws.creation.core",1300680727347
stopped,bundle,org.jboss.tools.ws.core,1.1.0.v201003050540R-H56-GA,"org.jboss.tools.ws.core",1300680727414
stopped,bundle,org.eclipse.jst.ws.consumption.ui,1.1.106.v200911241851,"org.eclipse.jst.ws.consumption.ui",1300680727434
stopped,bundle,org.eclipse.jst.ws.consumption,1.0.408.v200911241817,"org.eclipse.jst.ws.consumption",1300680727463
stopped,bundle,org.eclipse.jst.ws.uddiregistry,1.0.400.v200901261650,"org.eclipse.jst.ws.uddiregistry",1300680727482
stopped,bundle,org.eclipse.jst.ws.ui,1.0.402.v200903111822,"org.eclipse.jst.ws.ui",1300680727507
stopped,bundle,org.eclipse.jst.ws,1.0.407.v200905191120,"org.eclipse.jst.ws",1300680727521
stopped,bundle,org.eclipse.wst.ws.explorer,1.0.408.v200911241806,"org.eclipse.wst.ws.explorer",1300680727674
stopped,bundle,org.eclipse.bpel.apache.ode.deploy.ui,0.5.0.v201003031622,"org.eclipse.bpel.apache.ode.deploy.ui",1300680727701
stopped,bundle,org.eclipse.bpel.ui,0.5.0.v201003031622,"org.eclipse.bpel.ui",1300680727701
stopped,bundle,org.eclipse.wst.wsdl.ui,1.2.202.v200904271449,"org.eclipse.wst.wsdl.ui",1300680727758
stopped,bundle,org.eclipse.wst.ws.ui,1.1.100.v200903112221,"org.eclipse.wst.ws.ui",1300680727766
stopped,bundle,org.eclipse.wst.wsi.ui,1.0.500.v200901141851,"org.eclipse.wst.wsi.ui",1300680727782
stopped,bundle,org.eclipse.wst.wsi,1.0.305.v200902181431,"org.eclipse.wst.wsi",1300680727804
stopped,bundle,org.eclipse.wst.ws,1.1.103.v200903111822,"org.eclipse.wst.ws",1300680727826
stopped,bundle,org.eclipse.jst.j2ee.webservice.ui,1.1.300.v200902052230,"org.eclipse.jst.j2ee.webservice.ui",1300680727832
stopped,bundle,org.eclipse.jst.j2ee.webservice,1.1.300.v200901220600,"org.eclipse.jst.j2ee.webservice",1300680727833
stopped,bundle,org.eclipse.wst.ws.parser,1.0.402.v200901220107,"org.eclipse.wst.ws.parser",1300680727942
stopped,bundle,commonj.sdo,2.1.1.v200905221342,"commonj.sdo",1300680727952
stopped,bundle,org.eclipse.datatools.enablement.oda.ws.ui,1.2.2.v201001260400,"org.eclipse.datatools.enablement.oda.ws.ui",1300680727967
stopped,bundle,org.eclipse.datatools.enablement.oda.ws,1.2.2.v201001131420,"org.eclipse.datatools.enablement.oda.ws",1300680727980
stopped,bundle,org.eclipse.bpel.apache.ode.deploy.model,0.5.0.v201003031622,"org.eclipse.bpel.apache.ode.deploy.model",1300680728001
stopped,bundle,org.eclipse.bpel.common.ui,0.5.0.v201003031622,"org.eclipse.bpel.common.ui",1300680728035
stopped,bundle,org.eclipse.bpel.validator,0.5.0.v201003031622,"org.eclipse.bpel.validator",1300680728103
stopped,bundle,org.jboss.tools.bpel.runtimes,0.4.0.v201003031622,"org.jboss.tools.bpel.runtimes",1300680728103
stopped,bundle,org.eclipse.bpel.model,0.5.0.v201003031622,"org.eclipse.bpel.model",1300680728126
